0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,sentiment
102,19,10,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,61,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,240,6,248,1,29,471,6,771,3,692,1739,1740,47,300,109,1741,0,0,0,0,0,0
172,24,3,118,12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,56,387,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,6,118,12,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,131,4,40,81,45,6,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,22,68,26,4,11,6,126,298,30,33,131,33,21,0,0,0,0,0,0,0,0,0,1
66,307,5,23,87,775,80,293,8,44,804,152,1742,65,97,800,293,43,44,804,8,1,9,1
41,60,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,113,10,443,27,11,179,16,32,21,146,21,524,1743,0,0,0,0,0,0,0,0,0,1
72,48,286,21,19,44,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,90,255,17,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,62,21,33,131,495,1,66,464,27,2,22,93,26,0,0,0,0,0,0,0,0,0,1
28,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,255,10,27,19,21,56,3,17,114,14,4,0,0,0,0,0,0,0,0,0,0,0,1
2,17,15,296,8,1745,20,2,107,330,10,35,1746,1747,527,11,10,628,505,0,0,0,0,1
10,1748,40,36,74,3,348,592,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,5,190,131,1,129,125,51,121,18,189,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1749,669,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,13,42,11,744,8,596,14,1,407,1750,0,0,0,0,0,0,0,0,0,0,0,0,0
4,354,231,670,230,754,18,8,10,319,3,1751,1,541,805,0,0,0,0,0,0,0,0,1
1,1752,273,325,431,185,1753,43,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,442,14,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68,21,139,17,20,4,160,367,18,205,246,0,0,0,0,0,0,0,0,0,0,0,1
708,86,13,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,82,540,7,14,10,541,3,2,107,13,46,507,14,4,33,131,0,0,0,0,0,0,1
71,4,1754,1,29,334,5,755,3,1,140,5,518,123,0,0,0,0,0,0,0,0,0,0
2,219,250,1,343,243,171,1,1755,12,10,39,1756,1757,0,0,0,0,0,0,0,0,0,0
66,27,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,1758,197,554,3,52,289,77,279,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,223,369,8,216,20,1,386,437,1759,6,1760,334,8,10,127,3,14,53,420,622,806,38,1
1,533,5,12,187,25,33,31,807,1,649,779,32,15,185,0,0,0,0,0,0,0,0,0
160,367,267,14,244,791,12,468,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,24,11,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,5,15,294,25,780,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,238,102,19,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,89,7,24,4,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,96,7,24,5,523,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,119,1761,17,33,99,4,751,745,6,317,242,264,2,276,807,137,14,1,206,683,313,1
7,17,1762,1763,64,88,115,673,47,8,809,6,317,12,15,15,311,419,0,0,0,0,0,0
172,9,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1765,3,199,34,772,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,79,208,376,8,38,36,27,11,230,190,1766,273,3,127,0,0,0,0,0,0,0,0,1
133,5,20,1,39,1767,34,121,12,389,1768,3,544,336,0,0,0,0,0,0,0,0,0,0
13,652,31,21,239,31,1,189,248,157,4,207,0,0,0,0,0,0,0,0,0,0,0,0
30,542,80,126,1769,7,48,5,12,1770,25,3,35,380,1,666,594,12,1771,92,1772,1773,24,1
176,702,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,87,148,128,73,682,19,1,94,3,661,52,97,22,8,261,4,18,57,1774,1775,0,0,1
385,699,288,3,151,593,50,1,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1777,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,103,96,374,12,80,3,1778,1779,12,85,0,0,0,0,0,0,0,0,0,0,0,1
4,329,1780,67,3,157,6,545,545,545,32,100,802,258,469,0,0,0,0,0,0,0,0,0
169,714,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,797,810,13,16,810,30,10,643,9,17,466,1781,1782,348,169,722,6,1783,208,410,18,4,0
33,2,26,8,240,1,29,67,12,1,9,261,4,37,209,798,3,100,1784,4,0,0,0,0
1785,8,1786,1,1787,773,209,19,345,1,1788,104,40,138,1789,20,4,116,544,18,1,793,530,0
1790,1791,5,1792,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1794,1795,141,12,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,91,50,1,328,324,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,74,26,6,78,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,33,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,509,142,1,206,25,12,6,95,27,145,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1796,334,8,1,9,97,71,4,5,254,6,317,799,455,1,119,0,0,0,0,0,0,0
30,4,5,16,2,41,62,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,4,394,8,323,55,14,10,95,71,73,13,519,4,0,0,0,0,0,0,0,0,0,0
31,2,410,531,166,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,142,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,424,12,252,5,1,129,20,2,22,93,26,32,680,0,0,0,0,0,0,0,0,0,0
229,1,496,98,12,6,389,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,13,120,1,407,704,1798,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,70,414,242,33,20,23,87,1799,67,1,168,3,13,70,790,123,0,0,0,0,0,0,1
6,211,1,1800,276,8,70,1801,3,1802,3,1803,10,170,217,256,3,2,169,1804,3,345,137,0
2,352,736,1,265,18,1,1805,3,2,26,8,560,1,9,67,8,282,4,18,92,123,0,0
1,27,1806,10,1807,33,2,82,114,14,10,125,0,0,0,0,0,0,0,0,0,0,0,1
617,95,27,5,6,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,45,1,1808,20,4,1809,1810,1811,44,39,401,50,805,0,0,0,0,0,0,0,0,0,1
6,184,12,1812,22,113,1813,7,6,15,21,9,3,33,86,2,0,0,0,0,0,0,0,1
2,22,202,80,1814,14,10,520,3,10,687,3,4,28,76,135,0,0,0,0,0,0,0,1
1,338,117,5,6,752,3,1,146,5,238,187,0,0,0,0,0,0,0,0,0,0,0,0
73,718,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,61,13,636,6,334,14,1,520,128,4,5,18,10,1815,0,0,0,0,0,0,0,0,0
4,5,99,8,282,18,3,123,71,23,34,19,1,94,3,1,146,1816,34,238,1817,0,0,1
2,22,26,1818,11,96,6,211,3,7,1819,2,103,233,11,1,1820,12,1,384,0,0,0,1
1821,99,8,711,3,38,150,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,26,8,125,6,284,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,1822,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,151,165,14,7,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1823,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,219,120,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1,9,8,70,11,1824,2,76,103,10,1825,3,37,2,87,216,5,811,0,0,0,1
199,34,75,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,716,18,1,1826,710,157,23,216,811,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,4,16,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,62,45,7,24,171,1,153,98,4,5,1828,1829,18,1,39,141,3,1,338,0,0,0,1
188,1,1830,34,33,539,20,2,581,1831,1,523,199,0,0,0,0,0,0,0,0,0,0,0
2,729,1,492,1832,1833,11,7,3,73,166,114,14,20,453,0,0,0,0,0,0,0,0,1
2,17,15,173,14,1,59,12,1,333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,157,4,394,8,280,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,24,19,6,1834,1835,1836,304,117,5,6,184,12,294,1837,1838,43,1,1839,3,4,28,16,1
57,166,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,332,149,137,64,1840,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,10,1842,17,1843,20,233,56,1,9,108,1844,55,45,806,9,61,0,0,0,0,0,0,0
445,1845,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,236,120,47,6,1846,1847,3,122,13,525,47,10,529,209,0,0,0,0,0,0,0,0,0
73,508,8,312,4,11,6,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,504,4,19,68,8,253,67,13,6,1848,139,81,0,0,0,0,0,0,0,0,0,0,0
54,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
468,141,705,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,774,15,328,8,86,180,30,808,64,57,15,727,8,46,6,9,0,0,0,0,0,0
4,5,1,66,83,2,22,1850,18,1,493,425,0,0,0,0,0,0,0,0,0,0,0,1
1851,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
512,1,83,354,8,42,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1852,20,1,39,1853,61,13,97,247,8,46,111,3,1,32,5,91,1854,532,44,39,1855,1
13,138,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,133,15,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,107,68,240,63,1857,64,6,56,3,1,25,17,15,112,0,0,0,0,0,0,0,0,0
52,118,44,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,82,243,8,22,8,46,1,88,8,1858,735,7,24,0,0,0,0,0,0,0,0,0,0
1859,61,13,1860,138,277,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,17,33,151,1861,171,7,9,20,2,1862,4,17,1,66,10,379,0,0,0,0,0,0,0
23,74,332,240,293,14,4,19,1,48,98,1,1863,5,1864,0,0,0,0,0,0,0,0,0
9,1865,67,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,219,42,163,87,13,148,47,71,2,193,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1866,1867,313,5,62,1868,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,62,165,37,2,22,104,5,6,83,20,108,42,0,0,0,0,0,0,0,0,0,0,0
1869,18,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,36,411,3,100,1871,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,12,1872,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,170,61,70,1873,336,98,4,1874,44,39,3,395,0,0,0,0,0,0,0,0,0,0,0
101,6,141,12,212,2,809,84,137,18,7,9,0,0,0,0,0,0,0,0,0,0,0,0
90,61,13,454,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68,139,20,1875,47,5,1,1876,764,1877,0,0,0,0,0,0,0,0,0,0,0,0,0
23,87,13,803,137,14,1,213,195,81,481,0,0,0,0,0,0,0,0,0,0,0,0,0
